episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
1,15.0,3.879242011471929,0.6884118724188504,1.2226329429846434,0.0,2.8,2,1.0,False,True,4.6276119098548465,5,17.709159380834848,1605233321.4195395,in_progress
1,16.0,4.059189923994241,0.6938526803278366,1.4830879917976867,0.0,2.8,2,1.0,False,True,5.643751559814185,7,17.709159380834848,1605233321.4904797,in_progress
1,17.0,4.23414751910758,0.7020794772095638,2.16238385241069,0.0,2.8,2,1.0,False,True,6.631718039225295,8,17.709159380834848,1605233321.5549192,in_progress
1,18.0,4.432985794994389,0.7154233773101742,3.1512708222404986,-5.0,2.5,5,1.0,False,True,7.754544024899326,9,17.709159380834848,1605233321.6221354,in_progress
1,19.0,4.600278674122562,0.7229431714429554,2.8281628787654136,-5.0,2.5,5,1.0,False,True,8.699230368002532,10,17.709159380834848,1605233321.6891875,in_progress
1,20.0,4.7858386203167385,0.7268886274089366,1.8258317297250082,-5.0,2.5,5,1.0,False,True,9.74706169718978,12,17.709159380834848,1605233321.753842,in_progress
1,21.0,4.947283921678557,0.7248670655872015,0.41110971286561704,-5.0,2.5,5,1.0,False,True,10.65870679250593,13,17.709159380834848,1605233321.8204472,in_progress
1,22.0,5.088173937979326,0.7204026576346854,-0.6878325080428337,0.0,2.8,2,1.0,False,True,11.454266517048609,14,17.709159380834848,1605233321.8860908,in_progress
1,23.0,5.262668982215605,0.7142568003852661,-1.5558433977769415,0.0,2.8,2,1.0,False,True,12.439583453421799,15,17.709159380834848,1605233321.954166,in_progress
1,24.0,5.430489164965109,0.7091164776091594,-1.6098994885196465,0.0,2.8,2,1.0,False,True,13.387241619546849,16,17.709159380834848,1605233322.0215378,in_progress
1,25.0,5.617510413188122,0.7057289634836394,-1.2828860051301418,5.0,2.5,4,1.0,False,True,14.443210732196048,17,17.709159380834848,1605233322.090051,in_progress
1,26.0,5.814429666955879,0.7082559968439448,0.028410525163796052,5.0,2.5,4,1.0,False,True,15.554583713481943,18,17.709159380834848,1605233322.1525664,in_progress
1,27.0,5.953835441107321,0.7160376612375888,1.5582247391840167,10.0,2.0,7,1.0,False,True,16.340875338572516,19,17.709159380834848,1605233322.2256217,in_progress
1,28.0,6.146941373027643,0.7365981228108444,4.4971567718862975,15.0,1.8,9,1.0,False,True,17.44054209910718,21,17.709159380834848,1605233322.2914739,in_progress
1,29.0,6.279844046149888,0.762588129451516,7.680802510994629,20.0,1.4,12,1.0,False,True,18.217799533114086,22,17.709159380834848,1605233322.3554258,in_progress
1,30.0,6.410615102309721,0.8022979110999063,12.148776916547874,20.0,1.4,12,0.5,False,True,19.001367507593937,22,17.709159380834848,1605233322.4274447,in_progress
1,31.0,6.532967847715308,0.8521847561841742,16.876741037011666,20.0,1.4,12,0.5,False,True,19.86309586158739,23,17.709159380834848,1605233322.4926317,in_progress
1,32.0,6.638671510915948,0.9101968861210147,22.215813065148396,20.0,1.4,12,0.5,False,True,20.6611976955152,24,17.709159380834848,1605233322.5565035,in_progress
1,33.0,6.723046853625813,0.9674474386111581,26.806987551050522,20.0,1.4,12,0.5,False,True,21.30661270633904,25,17.709159380834848,1605233322.625469,in_progress
1,34.0,6.791029022411817,1.0257926121497314,31.561106301142367,30.0,1.1,14,0.5,False,True,21.809598690179342,26,17.709159380834848,1605233322.6917403,in_progress
1,35.0,6.864305207982727,1.1017742875697496,37.15653577480499,30.0,1.1,14,0.5,False,True,22.506952261915,27,17.709159380834848,1605233322.7587903,in_progress
1,36.0,6.918568470539133,1.1707633874410033,42.12485848649189,30.0,1.1,14,0.5,False,True,23.182958248417783,27,17.709159380834848,1605233322.8262968,in_progress
1,37.0,6.96109918595313,1.2419965580793004,47.53722515369411,30.0,1.1,14,0.5,False,True,23.776108729049643,28,17.709159380834848,1605233322.8918421,in_progress
1,38.0,6.993725196986255,1.3134265661262785,52.88655021454981,30.0,1.1,14,0.5,False,True,24.218176061137843,29,17.709159380834848,1605233322.9571025,in_progress
1,39.0,7.0202959150026905,1.385677323924773,57.87596357579572,30.0,1.1,14,0.5,False,True,24.76710407296855,29,17.709159380834848,1605233323.0253923,in_progress
1,40.0,7.037489773345197,1.4603704051165753,63.52024806999824,20.0,1.4,12,0.1,False,True,25.193968606506544,30,17.709159380834848,1605233323.0932527,in_progress
1,41.0,7.044695225653332,1.5478962598112702,70.74765734852222,20.0,1.4,12,0.1,False,True,25.810372676210342,30,17.709159380834848,1605233323.2139027,in_progress
1,42.0,7.029193083976809,1.6943769116902188,83.54735124219982,20.0,1.4,12,0.1,False,True,26.87776983908804,32,17.709159380834848,1605233323.2344987,in_progress
1,43.0,7.0239717992003,1.7171641054455333,85.45473932077259,20.0,1.4,12,0.1,False,True,27.290092173497854,32,17.709159380834848,1605233323.2915518,in_progress
1,44.0,6.997022931771133,1.8084885255341772,92.95719810165829,15.0,1.4,10,0.1,False,True,27.820318582462278,33,17.709159380834848,1605233323.3597474,in_progress
1,45.0,6.959861648145821,1.8955375451678464,100.06616186455969,15.0,1.4,10,0.1,False,True,28.488297033074144,34,17.709159380834848,1605233323.4248903,in_progress
1,46.0,6.91792830901563,1.9734576710098441,106.15084927895336,15.0,1.4,10,0.1,False,False,29.181104856132112,34,17.709159380834848,1605233323.4947739,in_progress
1,47.0,6.863890950744763,2.0534733704108152,112.58438950475205,15.0,1.4,10,0.1,False,False,29.999636657870166,35,17.709159380834848,1605233323.5611632,in_progress
1,48.0,6.796009256919897,2.1356093614525076,119.2159166449855,15.0,1.4,10,0.1,False,False,30.910049106930398,36,17.709159380834848,1605233323.628933,in_progress
1,49.0,6.746221193248219,2.188330451010074,123.29500819103701,15.0,1.4,10,0.1,False,False,31.580657194396416,37,17.709159380834848,1605233323.6970036,in_progress
1,50.0,6.666885515569419,2.2566924330720055,129.4558737365944,15.0,1.4,10,0.1,False,False,32.43205534986618,38,17.709159380834848,1605233323.7657595,in_progress
1,51.0,6.577800994609901,2.319222397708942,135.60301063410017,15.0,1.4,10,0.1,False,False,33.3529448246655,39,17.709159380834848,1605233323.8310149,in_progress
1,52.0,6.5007831093780615,2.3630592241832598,140.5094382303389,10.0,2.0,7,0.1,False,False,34.1582555594589,40,17.709159380834848,1605233323.9003065,in_progress
1,53.0,6.412145346908908,2.4036359647099648,146.01655975188348,10.0,2.0,7,0.1,False,False,35.00317411750953,41,17.709159380834848,1605233323.965469,in_progress
1,54.0,6.3200863590368375,2.4352027328730657,151.51313404878854,5.0,2.5,4,0.1,False,False,35.797341154115884,42,17.709159380834848,1605233324.0297396,in_progress
1,55.0,6.184575660239158,2.4713719884957897,158.09951556952774,0.0,3.0,1,0.1,False,False,36.65381283881744,43,17.709159380834848,1605233324.097128,in_progress
1,56.0,6.0445823017853915,2.500230164901997,163.2584489708397,0.0,2.8,2,0.1,False,False,37.49469503086323,44,17.709159380834848,1605233324.1622953,in_progress
1,57.0,5.914167000735356,2.520526558896975,167.04377630405673,-5.0,2.5,5,0.1,False,False,38.23077938114537,45,17.709159380834848,1605233324.2326999,in_progress
1,58.0,5.743816243258584,2.5464257637507717,169.32640381118645,-5.0,2.5,5,0.1,False,True,39.19035171670054,46,17.709159380834848,1605233324.3003244,in_progress
1,59.0,5.59621518254562,2.566673286684738,170.7513642276865,-10.0,2.0,8,0.1,False,True,40.01802423228946,47,17.709159380834848,1605233324.3668337,in_progress
1,60.0,5.442086286503938,2.59285728380739,170.55149441912343,-10.0,2.0,8,0.5,False,True,40.88803080194122,48,17.709159380834848,1605233324.4908905,in_progress
1,61.0,5.079099186572592,2.679644709948304,166.4527355220476,-10.0,2.0,8,0.5,False,True,42.931549926394496,51,17.709159380834848,1605233324.5595732,in_progress
1,62.0,5.053986614511316,2.687574697198186,166.01212180204098,-20.0,1.1,13,0.5,False,True,43.07358027787663,51,17.709159380834848,1605233324.575215,in_progress
1,63.0,5.027218484615839,2.696242208612631,165.50946294759294,-20.0,1.1,13,1.0,False,True,43.20521923655781,51,17.709159380834848,1605233324.6356828,in_progress
1,64.0,4.912237348239648,2.7393784588274874,162.693110973839,-20.0,1.1,13,1.0,False,True,43.85245976563088,52,17.709159380834848,1605233324.7036703,in_progress
1,65.0,4.814711006791707,2.7891323496800697,158.72405747683084,0.0,2.8,2,1.0,False,True,44.42827402948654,52,17.709159380834848,1605233324.7700975,in_progress
1,66.0,4.718008320708419,2.844814919773873,155.1604498700086,0.0,2.8,2,1.0,False,True,45.04849549751513,53,17.709159380834848,1605233324.8346786,in_progress
1,67.0,4.60759932981087,2.9198252430695666,150.61597916029052,0.0,2.8,2,1.0,False,True,45.82749870799397,54,17.709159380834848,1605233324.9008377,in_progress
1,68.0,4.499059708965781,3.001841188155901,146.89863287763006,0.0,2.8,2,1.0,False,True,46.64088719500003,55,17.709159380834848,1605233324.9683423,in_progress
1,69.0,4.371058980632705,3.108190920761229,143.1244060930025,0.0,2.8,2,1.0,False,True,47.60004434139052,56,17.709159380834848,1605233325.0358212,in_progress
1,70.0,4.263833728759216,3.207283794183766,140.0205775483397,0.0,2.8,2,1.0,False,True,48.43336015341284,57,17.709159380834848,1605233325.10242,in_progress
1,71.0,4.132583719356994,3.33620161194397,137.1515872867348,0.0,2.8,2,1.0,False,True,49.4674087443118,58,17.709159380834848,1605233325.165865,in_progress
1,72.0,4.02860345202909,3.4468491900385607,134.8728489043672,0.0,2.8,2,1.0,False,True,50.3222514177103,59,17.709159380834848,1605233325.2349224,in_progress
1,73.0,3.9097866579753107,3.5796520770463793,133.1025493462629,0.0,2.8,2,1.0,False,True,51.32742167233908,61,17.709159380834848,1605233325.3016822,in_progress
1,74.0,3.772738654938525,3.7428136416771287,130.9678841868309,0.0,3.0,1,1.0,False,True,52.53051335851122,62,17.709159380834848,1605233325.3669138,in_progress
1,75.0,3.662130374903621,3.882327936518833,129.43728978178206,10.0,2.0,7,1.0,False,True,53.53582082450846,63,17.709159380834848,1605233325.4341388,in_progress
1,76.0,3.567220503468158,3.999117339395835,129.25308286051316,15.0,1.8,9,1.0,False,True,54.385423023011995,64,17.709159380834848,1605233325.502977,in_progress
1,77.0,3.4520063667020477,4.132749158966095,130.26948014824518,20.0,1.4,12,1.0,False,True,55.38116555849466,65,17.709159380834848,1605233325.5708714,in_progress
1,78.0,3.3417372137968653,4.239574491873945,133.29726854525057,30.0,1.1,14,1.0,False,True,56.265104707660996,66,17.709159380834848,1605233325.637977,in_progress
1,79.0,3.2274176064659557,4.331431455231791,137.50541874682173,30.0,1.1,14,1.0,False,True,57.12569918790589,67,17.709159380834848,1605233325.7048979,in_progress
1,80.0,3.1177600734944693,4.400142952277602,142.42671410991363,30.0,1.1,14,1.0,False,True,57.870091198701935,68,17.709159380834848,1605233325.7708888,in_progress
1,81.0,3.0259979777788724,4.445414872623452,146.74972413816505,30.0,1.1,14,1.0,False,True,58.47561775340544,69,17.709159380834848,1605233325.8420875,in_progress
1,82.0,2.9348711485382237,4.47669088553947,152.1846248755118,30.0,1.1,14,1.0,False,True,59.014690594580046,70,17.709159380834848,1605233325.9082453,in_progress
1,83.0,2.854136727169475,4.491382981011571,157.6866989157861,20.0,1.4,12,1.0,False,True,59.48678525437246,70,17.709159380834848,1605233325.9735086,in_progress
1,84.0,2.7686256861466174,4.496588459753084,163.8386025211089,20.0,1.4,12,1.0,False,True,59.968429789671305,71,17.709159380834848,1605233326.039588,in_progress
1,85.0,2.6743209466769655,4.489658949921587,170.96428316849264,10.0,2.2,6,1.0,False,True,60.50025139998609,72,17.709159380834848,1605233326.10582,in_progress
1,86.0,2.5972987953993245,4.47565978622273,176.81856394892287,0.0,2.8,2,1.0,False,True,60.93562962139993,72,17.709159380834848,1605233326.1741533,in_progress
1,87.0,2.480282281420417,4.4463114991544925,-175.64178193497563,-5.0,2.5,5,1.0,False,True,61.59606775897333,73,17.709159380834848,1605233326.2387304,in_progress
1,88.0,2.3613003264401713,4.41271311895831,-170.5416876695979,-10.0,2.0,8,0.5,False,True,62.28595032223484,74,17.709159380834848,1605233326.3048491,in_progress
1,89.0,2.234084036610825,4.3751611909703865,-167.27176275852838,-15.0,1.4,11,0.5,False,True,63.00945460667282,74,17.709159380834848,1605233326.3706853,in_progress
1,90.0,2.1228999075456247,4.347647661041464,-166.70383145436426,-15.0,1.4,11,0.5,False,True,63.63712634878447,75,17.709159380834848,1605233326.439447,in_progress
1,91.0,2.000063377896214,4.321784371679211,-167.37297772950313,-10.0,2.0,8,0.5,False,True,64.33445861858225,76,17.709159380834848,1605233326.5065293,in_progress
1,92.0,1.896133660771628,4.303465300127627,-168.45148017955592,-5.0,2.5,5,0.5,False,True,64.92413525779384,77,17.709159380834848,1605233326.5747004,in_progress
1,93.0,1.7852379740306257,4.282950736525548,-168.9358688234622,5.0,2.5,4,0.1,False,True,65.5593681810841,77,17.709159380834848,1605233326.6392548,in_progress
1,94.0,1.6403720542891345,4.248402745434401,-167.62816603355037,5.0,2.5,4,0.1,False,True,66.39389055723032,78,17.709159380834848,1605233326.7084377,in_progress
1,95.0,1.490062552874066,4.202715884138888,-165.0731526168966,20.0,1.4,12,0.1,False,True,67.29586632634597,79,17.709159380834848,1605233326.7724397,in_progress
1,96.0,1.3742644677460771,4.158357550261679,-162.04140689968094,30.0,1.1,14,0.1,False,True,68.29420150229201,81,17.709159380834848,1605233326.8410807,in_progress
1,97.0,1.2449115466892964,4.093557272709002,-157.53680502249787,30.0,1.1,14,0.1,False,True,69.78143341527755,82,17.709159380834848,1605233326.9076605,in_progress
1,98.0,1.1505073252147948,4.034313987168792,-153.43609382034407,30.0,1.1,14,0.1,False,False,70.62343330619272,83,17.709159380834848,1605233326.9746182,in_progress
1,99.0,1.0631459125912064,3.962634198222988,-147.87279514238583,30.0,1.1,14,0.1,False,True,71.45868512919783,84,17.709159380834848,1605233327.0408463,in_progress
1,100.0,1.0010707299747472,3.893458787644344,-142.26714322135112,30.0,1.1,14,0.1,False,True,72.21213698201441,85,17.709159380834848,1605233327.1096025,in_progress
1,101.0,0.9474565087018221,3.822227672822912,-137.03023151583022,30.0,1.1,14,0.1,False,True,72.70143240237883,86,17.709159380834848,1605233327.1754496,in_progress
1,102.0,0.9079560590950098,3.751908703135782,-131.4013659098668,30.0,1.1,14,0.5,False,True,73.36254531584144,87,17.709159380834848,1605233327.2418814,in_progress
1,103.0,0.8787721323211573,3.687737907922863,-126.78184712349652,30.0,1.1,14,0.5,False,True,73.91070425022303,87,17.709159380834848,1605233327.3085437,in_progress
1,104.0,0.850223155805338,3.614646210082509,-122.0855756884086,30.0,1.1,14,0.5,False,True,74.33036955768932,88,17.709159380834848,1605233327.3747551,in_progress
1,105.0,0.8257395791531039,3.524666954895203,-116.19159996779273,30.0,1.1,14,0.5,False,True,74.90918154830062,88,17.709159380834848,1605233327.4422,in_progress
1,106.0,0.8139458802126124,3.4541361782243123,-111.59344522021232,30.0,1.1,14,0.5,False,True,75.30349659916021,89,17.709159380834848,1605233327.5100873,in_progress
1,107.0,0.804313128182389,3.3785120305665153,-107.35909360454663,20.0,1.4,12,0.5,False,True,75.77185527883088,89,17.709159380834848,1605233327.5761404,in_progress
1,108.0,0.805047027134961,3.2913016593279307,-101.4762203348381,20.0,1.4,12,1.0,False,True,76.25973170269152,90,17.709159380834848,1605233327.6422713,in_progress
1,109.0,0.816675958376052,3.2109137943563137,-95.37857780623342,15.0,1.4,10,1.0,False,True,76.75331374689422,91,17.709159380834848,1605233327.708729,in_progress
1,110.0,0.8404590630277583,3.1162564529616854,-88.34940846707256,5.0,2.5,4,1.0,False,True,77.31699017509072,91,17.709159380834848,1605233327.7776518,in_progress
1,111.0,0.8752957776955219,3.0204154712568028,-81.32749197956872,0.0,2.8,2,1.0,False,True,77.89122433323729,92,17.709159380834848,1605233327.8421192,in_progress
1,112.0,0.9206911763367818,2.9194245454172107,-74.94535200072112,-10.0,2.0,8,0.5,False,True,78.49540406414019,93,17.709159380834848,1605233327.91093,in_progress
1,113.0,0.9723868295680673,2.816409914078769,-70.06531222259277,-20.0,1.1,13,0.5,False,True,79.11183860040263,93,17.709159380834848,1605233327.9770722,in_progress
1,114.0,1.0203480609592943,2.7145260421340365,-67.90119870069331,-20.0,1.1,13,0.5,False,True,79.72216367658518,94,17.709159380834848,1605233328.0461843,in_progress
1,115.0,1.0685914043452363,2.6047578885699236,-67.24659560357114,-20.0,1.1,13,0.5,False,True,80.38434950086058,95,17.709159380834848,1605233328.1127317,in_progress
1,116.0,1.1016886876869285,2.5163318181096814,-68.10567170273858,-20.0,1.1,13,0.5,False,True,80.91145406549488,95,17.709159380834848,1605233328.1789956,in_progress
1,117.0,1.1245883385388502,2.4420258337146983,-69.52773814698851,-20.0,1.1,13,0.5,False,True,81.34855494175366,96,17.709159380834848,1605233328.2444024,in_progress
1,118.0,1.1448925889100483,2.3664383930140422,-71.19046073965596,-20.0,1.1,13,0.1,False,True,81.78970625687198,96,17.709159380834848,1605233328.313863,in_progress
1,119.0,1.1582473767531216,2.2851990410048417,-74.1407118837556,-15.0,1.4,11,0.5,False,True,82.25423825732089,97,17.709159380834848,1605233328.3789005,in_progress
1,120.0,1.1663584197795769,2.2175031847912776,-76.60883747667312,-10.0,2.0,8,0.5,False,True,82.63784485079003,97,17.709159380834848,1605233328.4460168,in_progress
1,121.0,1.173157116247476,2.1153769437638004,-80.22926118585397,-5.0,2.5,5,0.5,False,True,83.21035727412394,98,17.709159380834848,1605233328.5137808,in_progress
1,122.0,1.1769064381012309,2.008326018006942,-83.29295194693509,0.0,2.8,2,0.5,False,True,83.80657090636532,99,17.709159380834848,1605233328.579122,in_progress
1,123.0,1.1816057003127969,1.8933107933065785,-85.13507138750967,5.0,2.5,4,0.5,False,True,84.44768661768407,100,17.709159380834848,1605233328.6464193,in_progress
1,124.0,1.189951817706658,1.771784237197583,-85.58467489273384,10.0,2.2,6,0.5,False,True,85.12958164816405,100,17.709159380834848,1605233328.7128675,in_progress
1,125.0,1.208426619175888,1.6109313295336072,-84.40627532092907,20.0,1.4,12,0.5,False,True,86.04152497452853,102,17.709159380834848,1605233328.7813737,in_progress
1,126.0,1.2314821108886491,1.4828164599323956,-82.26243946870865,30.0,1.1,14,0.5,False,True,86.77981185658632,102,17.709159380834848,1605233328.8478096,in_progress
1,127.0,1.2624085676086108,1.3679685261701156,-79.10747441165,30.0,1.1,14,0.5,False,True,87.49009112442373,103,17.709159380834848,1605233328.9127839,in_progress
1,128.0,1.3020749829510083,1.2675518004156694,-74.88198818847354,30.0,1.1,14,0.5,False,True,88.09708908351483,104,17.709159380834848,1605233328.9819126,in_progress
1,129.0,1.3500764742859834,1.1770544321877652,-69.93694237026892,30.0,1.1,14,0.5,False,True,88.72743357746377,105,17.709159380834848,1605233329.0491395,in_progress
1,130.0,1.399729961888662,1.1051559047850068,-65.14686178749955,30.0,1.1,14,0.5,False,True,89.39817864540402,105,17.709159380834848,1605233329.1151297,in_progress
1,131.0,1.4533873914775675,1.0433833479052006,-60.1329650447837,30.0,1.1,14,0.5,False,True,89.94749233734208,106,17.709159380834848,1605233329.1824393,in_progress
1,132.0,1.518593053129508,0.9833530314120053,-54.292243544337374,30.0,1.1,14,0.5,False,True,90.44588153980956,107,17.709159380834848,1605233329.2474236,in_progress
1,133.0,1.577961200473274,0.9371226387598023,-49.556710636216366,30.0,1.1,14,0.5,False,True,91.15607452360491,108,17.709159380834848,1605233329.3174207,in_progress
1,134.0,1.6416288995627848,0.8964948531707932,-44.64453443390107,30.0,1.1,14,0.5,False,True,91.69854137094393,108,17.709159380834848,1605233329.3809085,in_progress
1,135.0,1.710344434807646,0.8626340601990808,-39.28495790946672,30.0,1.1,14,0.5,False,True,92.12725909447222,109,17.709159380834848,1605233329.446655,in_progress
1,136.0,1.7808524639029917,0.8335903359968461,-34.36553956879833,20.0,1.4,12,0.5,False,True,92.62873611851299,109,17.709159380834848,1605233329.5192044,in_progress
1,137.0,1.860637574684075,0.8132543811837797,-28.10211190571494,20.0,1.4,12,0.5,False,True,93.09326125633899,110,17.709159380834848,1605233329.5828867,in_progress
1,138.0,1.937411534859135,0.8040956683389363,-21.789769279681458,10.0,2.0,7,0.5,False,True,93.56769761812237,110,17.709159380834848,1605233329.6480927,in_progress
1,139.0,2.028057972046221,0.8006428370682246,-15.115255935966625,10.0,2.0,7,0.5,False,True,94.11744369012227,111,17.709159380834848,1605233329.715034,in_progress
1,140.0,2.1332770692658096,0.8088226839120174,-7.534450607800287,-5.0,2.5,5,0.5,False,True,94.70588439791649,112,17.709159380834848,1605233329.782517,in_progress
1,141.0,2.2464431238831164,0.8278128462261481,-0.3107877092406551,-10.0,2.0,8,0.5,False,True,95.38945228447638,113,17.709159380834848,1605233329.8505788,in_progress
1,142.0,2.355531174586641,0.8530667009677234,5.256644033952234,-15.0,1.4,11,0.5,False,True,96.05844020941942,113,17.709159380834848,1605233329.9198625,in_progress
1,143.0,2.478290432227713,0.8827557938449101,9.260189635712063,-20.0,1.1,13,0.1,False,True,96.7529021692129,114,17.709159380834848,1605233329.9843855,in_progress
1,144.0,2.5836687869566046,0.9065879066330378,10.594461145055998,-20.0,1.1,13,0.1,False,True,97.35189813074359,115,17.709159380834848,1605233330.0523422,in_progress
1,145.0,2.680562730724836,0.9241129960039772,10.443074712631015,-20.0,1.1,13,0.1,False,True,97.88028199473746,115,17.709159380834848,1605233330.1194646,in_progress
1,146.0,2.765439925060518,0.9337685618106403,9.110778979111283,-20.0,1.1,13,0.1,False,True,98.33791675391332,116,17.709159380834848,1605233330.1856127,in_progress
1,147.0,2.8651369647128986,0.9403940654107088,7.148228446635197,-20.0,1.1,13,0.1,False,True,98.90087859904813,117,17.709159380834848,1605233330.2513757,in_progress
1,148.0,2.9409732946147877,0.939052609511032,4.779905497064529,-20.0,1.1,13,0.1,False,True,99.3241960789622,117,17.709159380834848,1605233330.3184426,in_progress
1,149.0,3.0139992815689554,0.9335400008086391,2.1650973779969593,-20.0,1.1,13,0.1,False,True,99.73666789787971,118,17.709159380834848,1605233330.3858435,in_progress
1,150.0,3.1030722603601384,0.9192723764721907,-1.6281606895281509,0.0,3.0,1,0.1,True,True,100,0,17.709159380834848,1605233330.4515407,lap_complete
2,1.0,2.6986498899432507,0.6805376102965117,0.4694771271148773,0.0,2.8,2,1.0,False,True,-2.0391655799467827,116,17.709159380834848,1605233331.1402464,in_progress
2,2.0,2.7001566824351078,0.6803694324902524,0.41967140933323616,0.0,2.8,2,1.0,False,True,-2.0306729700926667,116,17.709159380834848,1605233331.1888914,in_progress
2,3.0,2.706651993395249,0.6802321811436,0.4101870788666892,0.0,2.8,2,1.0,False,True,-1.994011942384816,116,17.709159380834848,1605233331.2567558,in_progress
2,4.0,2.728265774754979,0.6818586918556624,0.8071729387927877,0.0,2.8,2,1.0,False,True,-1.871834315901765,116,17.709159380834848,1605233331.3242342,in_progress
2,5.0,2.7693457375868316,0.682037158417371,0.7840524493785294,0.0,2.8,2,1.0,False,True,-1.6397645598120505,116,17.709159380834848,1605233331.3906868,in_progress
2,6.0,2.8140685216997974,0.6808676780367421,0.38504314212376634,0.0,2.8,2,1.0,False,True,-1.3872229283442294,116,17.709159380834848,1605233331.4649925,in_progress
2,7.0,2.8937409663077993,0.6791346078048351,-0.14850828987961562,0.0,2.8,2,1.0,False,True,-0.9373271279850428,117,17.709159380834848,1605233331.523261,in_progress
2,8.0,2.9696673455025095,0.6768326194512232,-0.6544192956559693,0.0,2.8,2,1.0,False,True,-0.508463985899894,117,17.709159380834848,1605233331.5919352,in_progress
2,9.0,3.064916049189837,0.6733094230744914,-1.258998668840147,0.0,2.8,2,1.0,False,True,0.029095783621933644,0,17.709159380834848,1605233331.660107,in_progress
2,10.0,3.176342320303754,0.6699938918390906,-1.4305805094031245,0.0,2.8,2,1.0,False,True,0.6582340374245326,1,17.709159380834848,1605233331.7290027,in_progress
2,11.0,3.3043107311364293,0.6647111788536983,-1.8792655300199774,0.0,3.0,1,1.0,False,True,1.3809219203904546,2,17.709159380834848,1605233331.7968388,in_progress
2,12.0,3.4451204011230123,0.6570979804227023,-2.5752949250848474,0.0,2.8,2,1.0,False,True,2.176168629616665,3,17.709159380834848,1605233331.862525,in_progress
2,13.0,3.591428593109064,0.6478569579153275,-3.1860366594992393,0.0,2.8,2,1.0,False,True,3.0022992611005854,4,17.709159380834848,1605233331.9316876,in_progress
2,14.0,3.7677047235179923,0.6354823906719592,-3.7454943737726443,0.0,2.8,2,1.0,False,True,3.997672719862049,5,17.709159380834848,1605233331.9993796,in_progress
2,15.0,3.924711938566407,0.6222416695017822,-4.402859118107698,0.0,2.8,2,1.0,False,True,4.884241295065742,6,17.709159380834848,1605233332.06646,in_progress
2,16.0,4.09613246453411,0.605195414340446,-5.080303819623564,0.0,2.8,2,0.5,False,True,5.852184570299782,7,17.709159380834848,1605233332.1330576,in_progress
2,17.0,4.26398078021229,0.5890778921993554,-5.292782454285199,10.0,2.2,6,0.5,False,True,6.799951504835413,8,17.709159380834848,1605233332.1974788,in_progress
2,18.0,4.429591578438301,0.5797245112536787,-4.1186497904743735,10.0,2.2,6,0.5,False,True,7.735105085556617,9,17.709159380834848,1605233332.2642822,in_progress
2,19.0,4.60874270192217,0.5813086845674115,-1.3507016167237669,5.0,2.5,4,0.5,False,True,8.746731034538996,10,17.709159380834848,1605233332.33209,in_progress
2,20.0,4.763641758995041,0.5856354620150209,0.11149703109145787,5.0,2.5,4,0.5,False,True,9.621413748867317,11,17.709159380834848,1605233332.4006414,in_progress
2,21.0,4.924028299606714,0.5926498265676088,1.3515270789542164,0.0,3.0,1,0.5,False,True,10.527096745863295,12,17.709159380834848,1605233332.4685683,in_progress
2,22.0,5.063897801128507,0.6021042374046786,2.540302726091035,0.0,2.8,2,0.5,False,True,11.316948788848842,13,17.709159380834848,1605233332.5352762,in_progress
2,23.0,5.24476360640749,0.613492901877796,3.182217992506636,0.0,2.8,2,1.0,False,True,12.338303638681122,15,17.709159380834848,1605233332.6004124,in_progress
2,24.0,5.419766053431189,0.6221594246304499,2.8989834526390332,0.0,2.8,2,1.0,False,True,13.326470057493752,16,17.709159380834848,1605233332.6641517,in_progress
2,25.0,5.596919543834529,0.6286962526303067,2.3961266603400486,0.0,3.0,1,1.0,False,True,14.326517259847932,17,17.709159380834848,1605233332.7332413,in_progress
2,26.0,5.773766876116652,0.6361965706793797,2.4191760564808,5.0,2.5,4,1.0,False,True,15.326851978716114,18,17.709159380834848,1605233332.7988396,in_progress
2,27.0,5.96684111636433,0.6520767608703201,3.918840945965717,10.0,2.0,7,1.0,False,True,16.41733486490597,19,17.709159380834848,1605233332.8678958,in_progress
2,28.0,6.133257354192067,0.6764393678359906,6.430821003973731,15.0,1.8,9,1.0,False,True,17.354610002720996,21,17.709159380834848,1605233332.9331288,in_progress
2,29.0,6.278798729696438,0.7062750730241163,9.123388512032262,20.0,1.4,12,1.0,False,True,18.185672603379807,22,17.709159380834848,1605233332.9998748,in_progress
2,30.0,6.433791260868269,0.7525988609824585,13.350121174342313,20.0,1.4,12,1.0,False,True,19.093027545270594,23,17.709159380834848,1605233333.0976145,in_progress
2,31.0,6.453087585208467,0.7596215510312745,13.93856299153656,20.0,1.4,12,1.0,False,True,19.206356477648278,23,17.709159380834848,1605233333.1379662,in_progress
2,32.0,6.667403715633365,0.8602799176497122,22.087066417311625,30.0,1.1,14,1.0,False,True,20.66595581549033,24,17.709159380834848,1605233333.199204,in_progress
2,33.0,6.744129971230857,0.9122247872773205,26.233510385778114,30.0,1.1,14,1.0,False,True,21.22804821174161,25,17.709159380834848,1605233333.2700677,in_progress
2,34.0,6.826922490529688,0.9832004734117578,32.08045911723906,30.0,1.1,14,0.5,False,True,21.840355835428667,26,17.709159380834848,1605233333.334981,in_progress
